repo,ip,uuid,mac,name,os,vendor,family,firmware,type,critical,high,medium,low
Default,192.168.0.1,,d8:47:32:dc:96:7c,,TP-LINK Archer_A10 1.0,,,,embedded,1,0,2,2
Default,192.168.0.100,,54:60:09:dc:ab:ae,,EthernetBoard OkiLAN 8100e,,,,general-purpose,0,0,7,0
Default,192.168.0.101,,02:09:dd:2e:d6:e9,storwize.dc.demo.io,Linux Kernel 4.15 on Ubuntu 18.04 (bionic),,,,general-purpose,0,1,1,0
Default,192.168.0.103,,7c:d9:5c:3c:e4:e2,opengearconsoleserver.dc.demo.io,,,,,general-purpose,0,0,6,0
Default,192.168.0.104,,d0:53:49:ff:f8:7d,opengearresiliencegateway.dc.demo.io,,,,,general-purpose,0,0,0,0
Default,192.168.0.105,,94:9a:a9:30:bf:83,merakimr20.dc.demo.io,,,,,unknown,0,0,0,0
Default,192.168.0.106,,b0:e4:d5:a5:23:cf,merakimx64.dc.demo.io,"Linux Kernel 3.2,Linux Kernel 3.3",,,,unknown,0,0,6,0
Default,192.168.0.107,,52:d4:f6:12:c1:5a,merakms120-8.dc.demo.io,"Linux Kernel 3.2,Linux Kernel 3.3",,,,general-purpose,1,0,1,2
Default,192.168.0.108,,f0:6d:78:a8:ee:a7,extreme440.dc.demo.io,,,,,embedded,0,0,0,0
Default,192.168.0.109,,52:d4:f6:82:ec:50,iosxrv432.dc.demo.io,,,,,router,1,0,0,0
Default,192.168.0.110,,60:c5:a8:77:41:e0,storwizesip.dc.demo.io,"EPSON Stylus Printer,Linksys Wireless Access Point,Oracle Integrated Lights Out Manager",,,,switch,0,0,0,0
Default,192.168.0.111,,b0:e4:d5:ae:0a:06,,,,,,unknown,0,0,6,0
Default,192.168.0.112,,,,,,,,,0,0,0,0
Default,192.168.0.114,,f0:18:98:79:22:f8,,Microsoft Windows 10,,,,unknown,0,0,2,0
Default,192.168.0.115,,d4:28:d5:38:14:ff,,,,,,,0,0,0,0
Default,192.168.0.116,,,,Darwin,,,,,0,0,0,0
Default,192.168.0.117,755e8660-1511-49b6-8d54-7f0d68a5db1b,bc:83:85:ce:ca:fe,oracledb11sol10.dc.demo.io,iPhone or iPad,,,,unknown,24,177,94,12
Default,192.168.0.118,,,,Linux Kernel 2.6,,,,,0,0,0,0
Default,192.168.0.119,,,,Linux Kernel 2.6,,,,,0,0,0,0
Default,192.168.0.120,,ac:ee:9e:6a:cd:98,,,,,,,0,0,0,0
Default,192.168.0.138,665ea7c7-0fb9-49d1-a882-5402621b018f,08:00:27:42:12:f9,,Linux Kernel 3.10.0-1127.19.1.el7.x86_64 on CentOS Linux release 7.8.2003 (Core),,,,general-purpose,1,5,18,3
Default,192.168.15.1,,00:50:56:a6:60:05,pfsense,pfSense,,,,firewall,1,0,7,0
Default,192.168.15.30,340e6ba3-5e14-453c-933b-8a18235e919a,00:50:56:a6:2d:03,se-nfs,Microsoft Windows Server 2019 Standard,,,,general-purpose,16,23,22,2
Default,192.168.15.38,8c4ca5dc-e1ea-4ce7-a76a-9a34bb0f67ab,00:50:56:a6:10:42,,Linux Kernel 3.10.0-957.12.1.el7.x86_64 on CentOS Linux release 7.6.1810 (Core),,,,general-purpose,2,27,57,6
Default,192.168.15.101,69d272a4-e00c-48c8-8b32-50bb9b2a9ab9,00:50:56:a6:5d:c9,se-dc1,Microsoft Windows Server 2019 Standard,,,,general-purpose,16,24,18,3
Default,192.168.15.102,a7d27bce-af8f-46b8-9b28-cd9c4d493dae,00:50:56:a6:46:0d,se-dc2,Microsoft Windows Server 2019 Standard,,,,general-purpose,16,24,18,2
Default,192.168.15.105,ac1ffb24-3cd0-428c-b683-2b4a7e0a2e3c,00:50:56:a6:23:80,,Linux Kernel 3.10.0-957.5.1.el7.x86_64 on CentOS Linux release 7.6.1810 (Core),,,,general-purpose,3,27,55,8
Default,192.168.15.106,,00:50:56:a6:39:c2,,Linux Kernel 2.6,,,,general-purpose,0,0,2,1
Default,192.168.15.109,16caa865-6bfb-41b5-af20-9865b9b8ef5f,00:50:56:a6:3a:d9,sccm,Microsoft Windows Server 2019 Standard,,,,general-purpose,14,21,50,0
Default,192.168.15.111,,00:50:56:a6:3a:de,,Linux Kernel 4.10 on Ubuntu 17.04 (zesty),,,,general-purpose,1,0,0,1
Default,192.168.15.122,1481c48c-3e86-4cbb-89b9-5dee79eebd32,00:50:56:a6:12:ee,nginx.demo.io,Linux Kernel 3.10.0-957.27.2.el7.x86_64 on CentOS Linux release 7.6.1810 (Core),,,,general-purpose,2,21,43,5
Default,192.168.15.124,43fc28b3-eaa4-4f72-a07f-bac0efbe9fb9,00:50:56:a6:2e:78,demo,Microsoft Windows Server 2016 Standard,,,,general-purpose,8,28,40,3
Default,192.168.15.126,e8649aa0-03b4-44c7-aba5-a50118837d78,00:50:56:a6:7c:eb,,Microsoft Windows Server 2019 Standard,,,,general-purpose,15,18,18,2
Default,192.168.15.132,290f11f7-2576-436b-9750-9c4520bba9e8,00:50:56:a6:f5:0c,,Microsoft Windows Server 2019 Standard,,,,general-purpose,16,18,26,2
Default,192.168.15.140,e11f53c2-9b86-4bd6-8430-78b9f5917954,00:50:56:a6:32:e3,,Linux Kernel 4.15.0-118-generic on Ubuntu 18.04,,,,general-purpose,0,0,3,0
Default,192.168.15.142,7d642891-8f54-496d-8088-2e0164f6a05c,00:50:56:a6:62:61,,Linux Kernel 4.4.0-177-generic on Ubuntu 16.04,,,,general-purpose,0,0,3,0
Default,192.168.15.145,d5929686-1f94-406f-af25-3fb174989ebb,f6:e7:7b:ca:2f:65,docker.demo.io,Linux Kernel 4.8.0-53-generic on Ubuntu 16.04,,,,general-purpose,0,2,0,1
Default,192.168.15.146,4a863213-1f9e-4d8e-be18-a7c10fac89f1,00:50:56:a6:5b:2b,sensor.demo.io,Linux Kernel 3.10.0-1127.18.2.el7.x86_64 on CentOS Linux release 7.8.2003 (Core),,,,general-purpose,0,0,8,3
Default,192.168.15.147,,00:50:56:a6:3b:b9,was.demo.io,Linux Kernel 3.10.0-1127.13.1.el7.x86_64 on CentOS Linux release 7.8.2003 (Core),,,,general-purpose,0,1,0,0
Default,192.168.16.1,,00:50:56:a6:5f:71,,FreeBSD 10.3-RELEASE-p19 (amd64),,,,general-purpose,1,0,5,0
Default,192.168.16.32,9c3eefc3-5b21-4dbe-956b-5b32ae07b6c9,00:50:56:a6:82:3c,jeffree.demo.io,Microsoft Windows 10 Pro,,,,general-purpose,3,8,9,1
Default,192.168.16.46,41367538-3358-4e1d-b936-d8e6b8a58475,00:50:56:a6:a5:73,kevin.demo.io,Microsoft Windows 10 Pro,,,,general-purpose,1,3,7,1
Default,192.168.16.68,1cf8e999-014e-493d-8cbc-00dd856546a9,00:50:56:a6:1e:a4,josh.demo.io,Microsoft Windows 7 Professional Service Pack 1,,,,general-purpose,10,77,13,3
Default,192.168.16.88,6c13482e-33c4-4a67-969b-0ed9dfcc6240,00:50:56:a6:39:a7,john.demo.io,Microsoft Windows 10 Pro,,,,general-purpose,17,114,50,3
Default,192.168.16.90,a1ccb19f-ecdd-4222-ab47-8044e605856f,00:50:56:a6:3a:55,,Microsoft Windows 10 Pro,,,,general-purpose,10,108,35,3
Default,192.168.16.118,c42a5b9c-0755-412d-8899-0a57695f9a78,00:50:56:a6:68:cb,jia.demo.io,Microsoft Windows 10 Pro,,,,general-purpose,17,114,47,2
Default,192.168.16.123,686e820a-53d8-45e5-945c-e2c4a5abafd0,00:50:56:a6:0d:fd,sam.demo.io,Microsoft Windows 10 Pro,,,,general-purpose,17,116,48,3
Default,192.168.16.128,dc488f7c-c7cb-4809-8bd9-a32bce2100b8,00:50:56:a6:4c:d3,denise.demo.io,Microsoft Windows 10 Pro,,,,general-purpose,22,337,200,2
Default,192.168.16.129,d98572c3-d194-4c77-98d0-7eab3b0f1186,00:50:56:a6:10:a6,alice.demo.io,Microsoft Windows 10 Pro,,,,general-purpose,11,110,42,5
Default,192.168.16.131,b30e586a-d8fd-4a19-accc-499f6e07e032,00:50:56:a6:47:f0,jim.demo.io,Microsoft Windows 10 Pro,,,,general-purpose,22,114,50,3
Default,192.168.16.133,155e3f7a-3e2e-4e3a-910c-3edb567dea7f,00:50:56:a6:60:bc,adam.demo.io,Microsoft Windows 10 Pro,,,,general-purpose,18,337,211,5
Default,192.168.16.134,ec1bc0aa-d582-43dc-b01b-8e84c69fd1fd,00:50:56:a6:3d:81,domingo,Microsoft Windows 10 Pro,,,,general-purpose,17,334,198,3
Default,192.168.16.135,e3d2b49a-2f08-48ef-a54e-584e9865bbe3,00:50:56:a6:0f:34,shane.demo.io,Microsoft Windows 10 Pro,,,,general-purpose,17,115,61,3
Default,192.168.16.136,7a73b31b-9d61-41ed-a18e-2eaf10edede9,00:50:56:a6:1e:64,carlos.demo.io,Microsoft Windows 10 Pro,,,,general-purpose,22,114,50,3
Default,192.168.16.138,566524ab-de4e-411f-ae42-3e70c920eb4e,00:50:56:a6:28:73,miles.demo.io,Microsoft Windows 10 Pro,,,,general-purpose,22,114,50,3
Default,192.168.16.139,061059b6-f273-45e4-80b4-1a82c30e3c42,00:50:56:a6:1f:ff,rita.demo.io,Microsoft Windows 10 Pro,,,,general-purpose,22,114,50,3
Default,192.168.16.147,e8d51f30-7ca8-449c-9643-bf6c350d749a,00:50:56:a6:55:8c,archie.demo.io,Microsoft Windows 10 Pro,,,,general-purpose,16,25,25,2
Default,192.168.16.151,961176d7-cb53-480e-baac-42cb650e77a6,00:50:56:a6:31:2f,brian.demo.io,Microsoft Windows 10 Pro,,,,general-purpose,22,115,50,2
Default,192.168.16.201,7d642891-8f54-496d-8088-2e0164f6a05c,,,Linux Kernel 4.4.0-177-generic on Ubuntu 16.04,,,,general-purpose,0,0,1,0
Default,192.168.18.25,eb293f75-2340-41fe-b917-53d660880826,00:50:56:a6:37:9d,,Linux Kernel 2.6.32-754.6.3.el6.x86_64 on CentOS release 6.10 (Final),,,,general-purpose,0,12,28,5
Default,192.168.18.26,,,,Microsoft Windows 10 Pro,,,,general-purpose,0,0,7,0
Default,192.168.18.27,aaf1cc07-705e-478b-abdf-9e0e83350c78,00:50:56:a6:3a:88,,Linux Kernel 2.6.32-754.6.3.el6.x86_64 on CentOS release 6.10 (Final),,,,general-purpose,0,12,22,6
Default,192.168.18.28,fefbbecf-8022-4aca-a08c-43c7acbf7f4a,00:50:56:a6:51:d5,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,14,7
Default,192.168.18.29,6f282eaa-f196-4ace-bde8-100a45992548,00:50:56:a6:72:e5,,Linux Kernel 4.18.0-80.11.2.el8_0.x86_64 on CentOS Linux release 8.0.1905 (Core),,,,general-purpose,0,0,1,1
Default,192.168.18.33,,00:50:56:a6:7d:ec,,Mac OS X 10.15.1,,,,general-purpose,1,4,2,1
Default,192.168.18.34,,00:50:56:a6:4a:65,,Mac OS X 10.15.1,,,,general-purpose,1,4,3,1
Default,192.168.18.39,,,,Microsoft Windows 10 Pro,,,,general-purpose,0,0,9,2
Default,192.168.18.41,b6cf87aa-a3d8-489e-8448-764ac630e626,00:50:56:a6:15:e1,,Linux Kernel 2.6.32-754.23.1.el6.x86_64 on CentOS release 6.10 (Final),,,,general-purpose,0,5,13,3
Default,192.168.18.42,4f1801f9-d650-45cd-9055-dfd11241fb6f,00:50:56:a6:8e:c6,,Linux Kernel 2.6.32-754.23.1.el6.x86_64 on CentOS release 6.10 (Final),,,,general-purpose,0,5,7,3
Default,192.168.18.44,,,,Arista EOS,,,,unknown,0,0,4,0
Default,192.168.18.45,605283a6-aa59-4bc9-9a14-297f488f93d9,00:50:56:a6:ab:cc,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,14,7
Default,192.168.18.48,11f48629-807e-42d5-a9e4-8379af260e6d,00:50:56:a6:19:0e,,Linux Kernel 2.6.32-754.23.1.el6.x86_64 on CentOS release 6.10 (Final),,,,general-purpose,0,5,12,5
Default,192.168.18.49,d7f9de74-992f-42e1-8da7-fbecc0288f4e,00:50:56:a6:f4:b4,,Linux Kernel 2.6.32-754.23.1.el6.x86_64 on CentOS release 6.10 (Final),,,,general-purpose,0,5,6,3
Default,192.168.18.55,,,,Microsoft Windows 10 Pro,,,,general-purpose,0,0,6,0
Default,192.168.18.62,745e9878-0263-4711-b533-f8e4c45da3c0,00:50:56:a6:ba:31,,Linux Kernel 2.6.32-754.23.1.el6.x86_64 on CentOS release 6.10 (Final),,,,general-purpose,0,5,7,3
Default,192.168.18.64,,,,Microsoft Windows 10 Pro,,,,general-purpose,0,0,9,0
Default,192.168.18.65,e6ec6566-8d0d-4bf8-9d77-256598e87352,00:50:56:a6:15:cb,,Linux Kernel 4.18.0-80.11.2.el8_0.x86_64 on CentOS Linux release 8.0.1905 (Core),,,,general-purpose,0,0,0,1
Default,192.168.18.67,eb78f93c-4d58-4ad0-89ec-2a723db0e127,00:50:56:a6:aa:8e,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,13,5
Default,192.168.18.68,eef235cc-9209-48e2-9d03-e73181a57e33,00:50:56:a6:80:e6,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,14,5
Default,192.168.18.69,,,,Microsoft Windows 10 Pro,,,,general-purpose,0,0,7,0
Default,192.168.18.70,01a846e9-183c-4d44-8f8f-e5c98d08e553,00:50:56:a6:58:fa,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,14,5
Default,192.168.18.71,8529dddf-1cb2-4ac3-b211-2a6b60fcf602,00:50:56:a6:f2:7e,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,14,5
Default,192.168.18.72,,00:50:56:a6:7c:f7,,Mac OS X 10.15.2,,,,general-purpose,1,3,3,1
Default,192.168.18.75,c4ee59b5-aabf-4af4-8101-3b73731512fc,00:50:56:a6:41:e5,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,13,5
Default,192.168.18.79,,00:50:56:a6:10:27,,Mac OS X 10.15.5,,,,general-purpose,0,1,3,3
Default,192.168.18.80,,00:50:56:a6:b4:d7,,Mac OS X 10.14.6,,,,general-purpose,0,0,3,3
Default,192.168.18.81,2b8537d6-07f2-4b85-b89e-b1911bb8e957,00:50:56:a6:c4:69,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,14,5
Default,192.168.18.83,ac1176aa-f5d0-44df-8cfc-f05938ec1355,00:50:56:a6:81:d9,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,20,6
Default,192.168.18.84,569526c5-03bf-42d6-847d-00cc99ba4c4d,00:50:56:a6:c2:80,,Linux Kernel 2.6.32-754.23.1.el6.x86_64 on CentOS release 6.10 (Final),,,,general-purpose,0,5,9,3
Default,192.168.18.86,8510eaf6-71ed-4892-94f5-d147a5a7a8bb,00:50:56:a6:bd:c9,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,16,6
Default,192.168.18.89,71334c50-b033-4bf9-9d78-1923d410b6eb,00:50:56:a6:1f:48,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,14,5
Default,192.168.18.90,a738d926-3962-43f5-8182-355692a1f9ce,00:50:56:a6:2e:5f,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,17,5
Default,192.168.18.93,422ad55b-00d1-4999-a194-eaf1943af5d9,00:50:56:a6:dd:84,,"Linux Kernel 4.18.0-193.6.3.el8_2.x86_64 on CentOS Linux release 8.2.2004 (Core), Linux Kernel 4.18.0-193.19.1.el8_2.x86_64 on CentOS Linux release 8.2.2004 (Core)",,,,general-purpose,0,0,2,1
Default,192.168.18.94,a5c3fa5c-175b-4a4e-bcf8-64f19d24fc1a,00:50:56:a6:e8:4d,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,14,5
Default,192.168.18.97,55d5e553-bffe-44f9-97f6-3c7dea6214f9,00:50:56:a6:99:82,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,14,5
Default,192.168.18.98,71a66a4f-bc70-4ffc-86cf-dfb922ceadc8,00:50:56:a6:e9:00,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,14,7
Default,192.168.18.99,96652e2c-87d5-481e-bb1d-1298d9abfdf8,00:50:56:a6:06:c5,,Linux Kernel 3.10.0-1062.12.1.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,0,7,17,5
Default,192.168.18.101,741e37a3-8e94-4b98-8a0e-67f28918f429,00:50:56:a6:b2:8c,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,14,5
Default,192.168.18.103,2031c58b-132e-46ca-8942-a5655afc7735,00:50:56:a6:1b:6d,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,24,6
Default,192.168.18.104,4366b098-fd0c-481c-8a64-ee0295fb65b9,00:50:56:a6:90:e5,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,14,5
Default,192.168.18.107,7836b20c-58a2-45a2-9b65-aca63ddfb101,00:50:56:a6:ed:aa,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,13,5
Default,192.168.18.108,,,,Microsoft Windows 10 Pro,,,,general-purpose,0,0,9,0
Default,192.168.18.109,,,,Microsoft Windows 10 Pro,,,,general-purpose,0,0,7,0
Default,192.168.18.110,,,,Ubuntu 16.04 Linux Kernel 4.4,,,,unknown,0,0,4,0
Default,192.168.18.112,,,,Microsoft Windows 10 Pro,,,,unknown,0,0,6,0
Default,192.168.18.115,,,,Microsoft Windows Server 2012 R2 Standard,,,,general-purpose,0,0,9,2
Default,192.168.18.116,36fe561f-86eb-407b-8663-02887ca763cc,00:50:56:a6:21:65,,Linux Kernel 2.6.32-696.16.1.el6.i686 on CentOS release 6.9 (Final),,,,general-purpose,2,22,43,9
Default,192.168.18.117,ce03e8c1-2373-452b-a2e4-5c8410bbf97e,00:50:56:a6:61:33,,Linux Kernel 2.6.32-696.el6.x86_64 on CentOS release 6.9 (Final),,,,general-purpose,2,27,25,4
Default,192.168.18.118,,,,Microsoft Windows 10 Pro,,,,general-purpose,0,0,7,0
Default,192.168.18.119,d8e4c58e-8250-44ba-8789-a023854075c8,00:50:56:a6:4b:09,,Linux Kernel 4.15.0-44-generic on Ubuntu 18.04,,,,general-purpose,5,55,67,16
Default,192.168.18.122,,00:50:56:a6:58:93,,Linux Kernel 4.9.0-3-amd64 on Debian 9.2,,,,general-purpose,0,18,9,0
Default,192.168.18.123,32abbb5c-f120-4314-9e98-095e2f40fc65,00:50:56:a6:6c:19,,Linux Kernel 4.12.14-95.6-default on SuSE12.4,,,,general-purpose,3,66,113,13
Default,192.168.18.124,54729eb5-3956-42a4-ae79-b64ffd7df278,00:50:56:a6:ac:a0,,Linux Kernel 2.6.32-754.23.1.el6.x86_64 on CentOS release 6.10 (Final),,,,general-purpose,0,5,13,5
Default,192.168.18.125,3318ab42-3e82-4d2d-88e5-527d0f23251d,00:50:56:a6:a0:27,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,17,5
Default,192.168.18.126,65b0fa3f-6dfb-456a-9b3d-447b2ef8f515,00:50:56:a6:40:03,,Linux Kernel 3.10.0-1127.13.1.el7.x86_64 on CentOS Linux release 7.8.2003 (Core),,,,general-purpose,0,3,16,2
Default,192.168.18.127,96fa60ad-4a32-4605-8a7d-55e83f2e742f,00:50:56:bd:4c:9f,,Mac OS X 10.10,,,,general-purpose,44,77,120,3
Default,192.168.18.130,fa0f32fe-8c4f-4b22-b432-b7711f3cded6,00:50:56:a6:da:0d,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,17,5
Default,192.168.18.131,8ad9f0a2-a737-49be-9486-015c5fa6bb80,00:50:56:a6:e4:0a,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,14,5
Default,192.168.18.132,,,,Microsoft Windows 10 Pro,,,,general-purpose,0,0,9,0
Default,192.168.18.133,63adec6c-d320-4e4c-9e94-e447ed4e0ec8,00:50:56:a6:e3:9a,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,14,5
Default,192.168.18.134,0ad9a337-fa81-4a6c-8238-f2c9b2799539,00:50:56:a6:e8:70,,Linux Kernel 4.18.0-80.11.2.el8_0.x86_64 on CentOS Linux release 8.0.1905 (Core),,,,general-purpose,0,0,1,3
Default,192.168.18.136,0846ab95-c044-45a7-8e42-834474b88b87,00:50:56:a6:c2:dd,,Linux Kernel 4.18.0-80.11.2.el8_0.x86_64 on CentOS Linux release 8.0.1905 (Core),,,,general-purpose,0,0,1,3
Default,192.168.18.137,9c757f47-1295-4a56-b8c2-c1c34a42f12f,00:50:56:a6:14:ac,,Linux Kernel 4.18.0-80.11.2.el8_0.x86_64 on CentOS Linux release 8.0.1905 (Core),,,,general-purpose,0,0,1,3
Default,192.168.18.138,e7b2af86-157a-4952-9760-c4ee8d3df008,00:50:56:a6:39:00,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,14,5
Default,192.168.18.139,35f37f0e-3212-42cb-acac-b9f8b5b349c5,00:50:56:a6:1b:57,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,14,5
Default,192.168.18.141,,,,Microsoft Windows 10 Pro,,,,general-purpose,0,0,7,0
Default,192.168.18.142,5b69ce30-829e-4563-8ce3-c54be681f157,00:50:56:a6:08:59,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,13,5
Default,192.168.18.144,47a793ae-3c70-4796-b469-c171511a7ec3,00:50:56:a6:9f:ce,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,16,5
Default,192.168.18.145,67405698-288e-4aed-9353-5dc6db6cfbba,00:50:56:a6:90:63,,Linux Kernel 2.6.32-754.23.1.el6.x86_64 on CentOS release 6.10 (Final),,,,general-purpose,0,5,5,3
Default,192.168.18.146,861f8f7a-58a1-41e9-8110-ef0987c3eb35,00:50:56:a6:71:f9,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,13,5
Default,192.168.18.148,,52:54:00:3b:87:df,,Linux Kernel 3.10.0-514.16.1.el7.x86_64 on CentOS Linux release 7.3.1611 (Core),,,,general-purpose,10,107,196,22
Default,192.168.18.149,e8229608-1bcf-412b-ad40-5c58e2315873,00:50:56:a6:2f:f1,,Linux Kernel 2.6.32-754.23.1.el6.x86_64 on CentOS release 6.10 (Final),,,,general-purpose,0,5,10,3
Default,192.168.18.151,94c641fb-7182-4d9a-8d0d-285629d3d241,00:50:56:a6:d0:d5,,Linux Kernel 2.6.32-754.23.1.el6.x86_64 on CentOS release 6.10 (Final),,,,general-purpose,0,5,7,5
Default,192.168.18.154,,,nesdev-2k12-dc.nesdev.test,Microsoft Windows 10 Pro,,,,general-purpose,0,0,11,2
Default,192.168.18.156,843b9ec8-ee76-45ba-bae4-b8e6d330f572,,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,1,12,14,4
Default,192.168.18.162,f8b7f974-de25-4ced-85fd-354d5941ff98,00:50:56:a6:81:d4,,Linux Kernel 4.18.0-80.11.2.el8_0.x86_64 on CentOS Linux release 8.0.1905 (Core),,,,general-purpose,0,0,1,1
Default,192.168.18.163,b0d887ba-2879-43e1-bb3e-0ba4f2bfcef3,00:50:56:a6:b5:87,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,13,5
Default,192.168.18.164,232975c1-5af6-4f28-81f8-008f4b68458e,00:50:56:a6:6c:e3,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,14,5
Default,192.168.18.165,bee911d1-5d26-4f26-8a50-16829b7a3868,00:50:56:a6:44:4b,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,13,5
Default,192.168.18.167,,,,Microsoft Windows 10 Pro,,,,general-purpose,0,0,7,0
Default,192.168.18.172,b6a74021-f25c-4834-af13-f69ca6a6171b,00:50:56:a6:e5:63,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,17,6
Default,192.168.18.173,f74dbb59-33bf-4fb2-8189-6fa354bcba48,00:50:56:a6:c9:65,,Linux Kernel 2.6.32-754.23.1.el6.x86_64 on CentOS release 6.10 (Final),,,,general-purpose,0,5,6,3
Default,192.168.18.176,6d329658-cc06-43b5-97af-80c6f2c6ba46,00:50:56:a6:48:cc,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,17,5
Default,192.168.18.188,,00:50:56:a6:2b:a5,,Linux Kernel 4.18.0-193.14.2.el8_2.x86_64 on CentOS Linux release 8.2.2004 (Core),,,,general-purpose,0,0,0,1
Default,192.168.18.192,bfec61c5-df27-47fe-8673-1a6f48606be0,00:50:56:a6:7d:73,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,23,5
Default,192.168.18.193,e02b2674-6e12-4e45-880f-a4e5c26b02b2,00:50:56:a6:dd:42,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,12,16,5
Default,192.168.18.194,7b18624c-29f8-4fe2-97b8-c1fe99039cf2,00:50:56:a6:f3:d1,,Linux Kernel 4.18.0-80.11.2.el8_0.x86_64 on CentOS Linux release 8.0.1905 (Core),,,,general-purpose,0,0,1,3
Default,192.168.18.195,d5d3aec6-4d8d-4e00-b53b-550363689f38,00:50:56:a6:af:06,,Linux Kernel 4.18.0-80.11.2.el8_0.x86_64 on CentOS Linux release 8.0.1905 (Core),,,,general-purpose,0,0,1,2
Default,192.168.18.196,1f520e0b-a746-49e6-a604-8154b3277211,00:50:56:a6:fc:e4,,Linux Kernel 4.18.0-80.11.2.el8_0.x86_64 on CentOS Linux release 8.0.1905 (Core),,,,general-purpose,0,0,1,1
